transaction_id,order_id,customer_id,amount,currency,transaction_date,payment_method,status
TXN10997,ORD10997,CUST1197,4110.69,INR,2026-07-31,netbanking,captured
TXN10998,ORD10998,CUST1198,1557.52,USD,2026-07-06,upi,captured
TXN10999,ORD10999,CUST1199,28072.17,INR,2026-06-25,card,captured
TXN11000,ORD11000,CUST1200,39083.06,INR,2026-06-02,card,captured
TXN11001,ORD11001,CUST1201,58188.98,USD,2026-06-13,card,captured
TXN11002,ORD11002,CUST1202,25672.12,INR,2026-06-10,netbanking,captured
TxN11003,OrD11003,CUST1203,"33,089.62",USD,07-31-2026,upi,captured
TXN11004,ORD11004,CUST1204,36952.17,INR,2026-06-06,upi,captured
TXN11005,ORD11005,CUST1205,19243.11,INR,2026-06-20,netbanking,captured
TXN11006,ORD11006,CUST1206,17209.61,USD,2026-06-11,wallet,captured
TXN11007,ORD11007,CUST1207,72870.81,INR,2026-06-18,,captured
TXN11008,ORD11008,CUST1208,11257.27,INR,2026-07-20,wallet,captured
TxN11009,OrD11009,CUST1209,39183.62 INR,INR,06-12-2026,card,captured
TXN11010,ORD11010,CUST1210,28760.52,INR,2026-06-17,netbanking,captured
txn11011,ord11011,CUST1211,21294.90 INR,INR,07-22-2026,upi,captured
TXN11012,ORD11012,CUST1212,51452.83,USD,2026-07-02,wallet,captured
TXN11013,ORD11013,CUST1213,5525.26,INR,2026-06-10,netbanking,captured
TxN11015,OrD11015,CUST1215,"₹38,632.66",USD,07-Jun-2026,upi,captured
TXN11016,ORD11016,CUST1216,73984.69,INR,2026-06-20,netbanking,captured
TXN11017,ORD11017,CUST1217,752.04,INR,2026-07-20,card,captured
TXN11018,ORD11018,CUST1218,14212.80,INR,2026-07-17,,captured
TXN11019,ORD11019,CUST1219,4708.90,INR,2026-07-06,upi,captured
TXN11020,ORD11020,CUST1220,53780.78,INR,2026-07-06,upi,captured
TXN11021,ORD11021,CUST1221,64426.97,INR,2026-07-21,card,captured
TXN11022,ORD11022,CUST1222,24646.81,INR,2026-06-05,wallet,captured
TXN11023,ORD11023,CUST1223,15875.76,USD,2026-07-27,netbanking,captured
TXN11024,ORD11024,CUST1224,74972.05,INR,2026-06-14,wallet,captured
TXN11025,ORD11025,CUST1225,30651.57,INR,2026-07-28,card,captured
TXN11026,ORD11026,CUST1226,37735.12,INR,2026-06-07,wallet,captured
TXN11027,ORD11027,CUST1227,64029.51,USD,2026-06-04,upi,captured
TXN11028,ORD11028,CUST1228,54130.47,INR,2026-06-03,upi,captured
TXN11028B,ORD11028,CUST1228,54130.47,INR,2026-06-04,upi,captured
TXN11029,ORD11029,CUST1229,40287.73,INR,2026-06-08,wallet,captured
TXN11030,ORD11030,CUST1230,21933.95,INR,2026-06-30,wallet,captured
TXN11031,ORD11031,CUST1231,8506.45,INR,2026-06-10,netbanking,captured
TXN11033,ORD11033,CUST1233,60794.16,INR,2026-07-14,wallet,captured
  TXN11034  ,  ORD11034  ,CUST1234,70961.72,INR,2026-06-24,,captured
TXN11035,ORD11035,CUST1235,17910.01,USD,2026-06-24,upi,captured
TXN11036,ORD11036,CUST1236,73196.59,INR,2026-07-26,netbanking,captured
TXN11037,ORD11037,CUST1237,43623.89,INR,2026-07-13,card,captured
TXN11038,ORD11038,CUST1238,43700.38,USD,2026-07-20,netbanking,captured
TxN11039,OrD11039,CUST1239,"41,662.79",INR,21-Jun-2026,upi,captured
TXN11040,ORD11040,CUST1240,38367.41,INR,2026-07-16,wallet,captured
TXN11041,ORD11041,CUST1241,2896.42,USD,2026-07-15,netbanking,captured
TXN11042,ORD11042,CUST1242,57978.76,INR,2026-07-13,card,captured
TXN11043,ORD11043,CUST1243,40560.43,INR,2026-06-09,card,captured
txn11044,ord11044,CUST1244,16776.15,INR,10/07/2026,card,captured
TXN11045,ORD11045,CUST1245,30515.75,INR,2026-06-05,card,captured
TXN11047,ORD11047,CUST1247,51253.41,INR,2026-06-26,upi,captured
TXN11048,ORD11048,CUST1248,72664.01,INR,2026-07-31,card,captured
TXN11049,ORD11049,CUST1249,60178.60,USD,2026-06-30,wallet,captured
TXN11050,ORD11050,CUST1250,65541.50,USD,2026-06-03,card,captured
TXN11051,ORD11051,CUST1251,2861.50,INR,2026-07-08,wallet,captured
TXN11052,ORD11052,CUST1252,27070.34,USD,2026-07-17,wallet,captured
TXN11053,ORD11053,CUST1253,51781.38,INR,2026-06-08,card,captured
TxN11054,OrD11054,CUST1254,"27,999.89",INR,07-10-2026,wallet,captured
TXN11055,ORD11055,CUST1255,38613.46,USD,2026-07-17,wallet,captured
TXN11057,ORD11057,CUST1257,57864.52,INR,2026-06-14,netbanking,captured
TXN11058,ORD11058,CUST1258,6976.30,INR,2026-06-23,upi,captured
TXN11059,ORD11059,CUST1259,24367.62,USD,2026-07-13,wallet,captured
TXN11060,ORD11060,CUST1260,8382.95,USD,2026-07-13,card,captured
TXN11061,ORD11061,CUST1261,41296.54,INR,2026-07-28,upi,captured
TXN11062,ORD11062,CUST1262,52809.87,INR,2026-07-22,card,captured
TxN11063,OrD11063,CUST1263,"₹42,021.52",USD,18-Jul-2026,netbanking,captured
TXN11064,ORD11064,CUST1264,54718.41,INR,2026-07-17,card,captured
txn11065,ord11065,CUST1265,2717.49 INR,INR,2026-07-19,card,captured
TXN11066,ORD11066,CUST1266,55417.38,INR,2026-07-02,card,captured
TXN11067,ORD11067,CUST1267,67120.62,INR,2026-07-07,upi,captured
TXN11068,ORD11068,CUST1268,54096.85,INR,2026-06-22,netbanking,captured
TXN11069,ORD11069,CUST1269,27071.50,INR,2026-06-19,upi,captured
TXN11070,ORD11070,CUST1270,54140.60,USD,2026-07-08,card,captured
TXN11071,ORD11071,CUST1271,20088.37,USD,2026-06-06,wallet,captured
TXN11072,ORD11072,CUST1272,74620.71,INR,2026-06-10,netbanking,captured
TXN11073,ORD11073,CUST1273,67122.12,INR,2026-06-24,netbanking,captured
TXN11074,ORD11074,CUST1274,72807.19,INR,2026-07-17,wallet,captured
TXN11075,ORD11075,CUST1275,38160.40,INR,2026-07-06,wallet,captured
TXN11076,ORD11076,CUST1276,53383.35,INR,2026-07-26,netbanking,captured
TXN11077,ORD11077,CUST1277,51526.90,USD,2026-06-30,netbanking,captured
TXN11078,ORD11078,CUST1278,50319.56,USD,2026-06-26,upi,captured
TXN11079,ORD11079,CUST1279,63472.34,INR,2026-07-15,upi,captured
TXN11080,ORD11080,CUST1280,68785.10,INR,2026-06-19,wallet,captured
TXN11081,ORD11081,CUST1281,19199.10,INR,2026-07-23,wallet,captured
TXN11082,ORD11082,CUST1282,69872.12,USD,2026-06-24,netbanking,captured
TXN11083,ORD11083,CUST1283,6646.55,INR,2026-07-17,upi,captured
TXN11084,ORD11084,CUST1284,56542.53,INR,2026-07-16,card,captured
TXN11085,ORD11085,CUST1285,43608.09,INR,2026-07-15,netbanking,captured
TXN11086,ORD11086,CUST1286,13376.69,USD,2026-06-06,card,captured
TXN11087,ORD11087,CUST1287,33792.66,INR,2026-06-09,netbanking,captured
TXN11088,ORD11088,CUST1288,56426.87,INR,2026-07-07,wallet,captured
TXN11089,ORD11089,CUST1289,71654.58,INR,2026-06-20,card,captured
TXN11090,ORD11090,CUST1290,38018.14,USD,2026-07-25,netbanking,captured
TXN11091,ORD11091,CUST1291,8038.93,INR,2026-07-27,wallet,captured
TXN11092,ORD11092,CUST1292,51375.04,USD,2026-06-29,upi,captured
TXN11094,ORD11094,CUST1294,74439.92,INR,2026-06-20,upi,captured
TXN11095,ORD11095,CUST1295,63046.23,INR,2026-07-07,card,captured
TxN11096,OrD11096,CUST1296,"₹10,381.52",INR,15-Jul-2026,upi,captured
TxN11096,OrD11096,CUST1296,"₹10,381.52",INR,15-Jul-2026,upi,captured
TXN11097,ORD11097,CUST1297,71606.04,INR,2026-06-15,card,captured
TXN11097B,ORD11097,CUST1297,71606.04,INR,2026-06-16,wallet,captured
TXN11098,ORD11098,CUST1298,56325.95,INR,2026-06-19,wallet,captured
TXN11099,ORD11099,CUST1299,13007.00,USD,2026-06-22,upi,captured
TXN11099,ORD11099,CUST1299,13007.00,USD,2026-06-22,upi,captured
TXN11100,ORD11100,CUST1300,55699.57,INR,2026-07-06,upi,captured
